logged_at,run_name,epoch,time,train_box_loss,train_class_loss,train_dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val_box_loss,val_class_loss,val_dfl_loss,lr/pg0,lr/pg1,lr/pg2,loss,val_loss,box_loss,class_loss,dfl_loss,stage,lr,checkpoint,train_source,batch,imgsz,notes
2026-03-25T02:29:33,L2,48,19537.3,1.06668,0.83074,0.02069,0.09462,0.35919,0.08619,0.06166,0.90029,4.69421,0.02008,0.0165475,0.00551584,0.0165475,1.06668,5.61458,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,49,19939.6,1.05738,0.81714,0.02034,0.07995,0.33072,0.06978,0.04907,0.90943,4.82412,0.02037,0.0160824,0.00536081,0.0160824,1.05738,5.753919999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,50,20342.1,1.05402,0.80726,0.02,0.06564,0.31782,0.05691,0.03975,0.88792,4.99182,0.01972,0.0156164,0.00520548,0.0156164,1.05402,5.89946,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,51,20745.4,1.05007,0.77959,0.0201,0.08891,0.35249,0.07792,0.05637,0.89057,4.75143,0.01994,0.01515,0.00505,0.01515,1.05007,5.66194,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,52,21148.6,1.02706,0.77729,0.01985,0.06446,0.30216,0.05582,0.03962,0.86792,4.91261,0.01924,0.0146836,0.00489452,0.0146836,1.02706,5.79977,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,53,21550.4,1.02467,0.77375,0.01976,0.07272,0.32547,0.05617,0.04153,0.84796,4.81426,0.01839,0.0142176,0.00473919,0.0142176,1.02467,5.68061,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,54,21952.7,1.00743,0.75973,0.01957,0.08731,0.35557,0.06737,0.0496,0.87297,4.72324,0.01935,0.0137525,0.00458416,0.0137525,1.00743,5.615559999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,55,22354.4,1.01249,0.76634,0.01914,0.07968,0.25249,0.05906,0.04194,0.87549,5.10113,0.0193,0.0132888,0.0044296,0.0132888,1.01249,5.995920000000001,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,56,22755.8,0.98963,0.76069,0.01901,0.07629,0.28026,0.05404,0.03796,0.86909,4.94182,0.01909,0.0128269,0.00427565,0.0128269,0.98963,5.83,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,57,23157.3,0.99336,0.74788,0.01899,0.07528,0.32927,0.06027,0.04299,0.87787,4.95194,0.01937,0.0123674,0.00412246,0.0123674,0.99336,5.84918,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,58,23559.0,0.98549,0.72722,0.01889,0.09088,0.3469,0.07123,0.05052,0.88399,4.96697,0.01965,0.0119106,0.00397019,0.0119106,0.98549,5.87061,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,59,23961.0,0.97975,0.73964,0.01882,0.09152,0.35743,0.07258,0.05302,0.86248,4.86886,0.01907,0.011457,0.00381899,0.011457,0.97975,5.75041,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,60,24363.0,0.97239,0.71416,0.01864,0.07797,0.29536,0.06488,0.04554,0.86411,5.15932,0.01924,0.011007,0.00366899,0.011007,0.97239,6.04267,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,61,24766.3,0.94752,0.70653,0.01804,0.08431,0.27801,0.06184,0.04364,0.85227,5.17901,0.01893,0.0105611,0.00352037,0.0105611,0.94752,6.05021,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,62,25168.3,0.94608,0.71348,0.01796,0.06726,0.24524,0.05219,0.03575,0.86205,5.25418,0.01911,0.0101197,0.00337325,0.0101197,0.94608,6.13534,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T02:29:33,L2,63,25569.9,0.94511,0.69634,0.01791,0.07093,0.22939,0.04915,0.03452,0.87247,5.24171,0.01935,0.00968335,0.00322778,0.00968335,0.94511,6.13353,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,4,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T08:39:49,L1,1,155.105,1.4186,7.91429,0.03875,0.03737,0.10859,0.0396,0.01937,1.57308,3.48572,0.04095,0.000415693,0.000415693,0.000415693,1.4186,5.099749999999999,,,,L1,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L1-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Smoke test
2026-03-25T08:48:45,L1,1,130.817,1.4186,7.91429,0.03875,0.03737,0.10859,0.0396,0.01937,1.57308,3.48572,0.04095,0.000415693,0.000415693,0.000415693,1.4186,5.099749999999999,,,,L1,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L1-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Smoke test
2026-03-25T11:06:38,L2,1,221.097,1.34751,1.27872,0.03592,0.04829,0.64641,0.05618,0.03291,1.40472,4.08079,0.03482,0.00997664,0.00332555,0.00997664,1.34751,5.52033,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,2,387.25,1.35662,1.0847,0.03578,0.05359,0.77391,0.08943,0.05091,1.36122,3.47756,0.03344,0.0199718,0.00665725,0.0199718,1.35662,4.8722199999999996,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,3,536.68,1.49098,1.15537,0.04057,0.0626,0.17724,0.06203,0.02989,1.78238,3.5518,0.04742,0.0299474,0.00998245,0.0299474,1.49098,5.3816,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,4,679.104,1.63222,1.37428,0.04482,0.04055,0.83492,0.08933,0.04662,1.59227,3.38735,0.0414,0.0299341,0.00997803,0.0299341,1.63222,5.021020000000001,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,5,821.548,1.56416,1.2575,0.04296,0.03684,0.69018,0.06549,0.03297,1.60996,3.66536,0.0406,0.0298829,0.00996097,0.0298829,1.56416,5.315920000000001,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,6,964.49,1.51839,1.09816,0.04085,0.16221,0.28885,0.17624,0.08995,1.55605,3.27945,0.0396,0.0298172,0.00993906,0.0298172,1.51839,4.8751,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,7,1106.68,1.48228,1.03117,0.03999,0.07856,0.17795,0.0937,0.04806,1.59753,3.3586,0.04061,0.029737,0.00991232,0.029737,1.48228,4.99674,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,8,1248.08,1.46058,0.95064,0.03888,0.12815,0.41489,0.10992,0.05959,1.53648,3.2305,0.0389,0.0296424,0.00988079,0.0296424,1.46058,4.80588,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,9,1389.23,1.41589,0.91591,0.0373,0.06631,0.79236,0.10439,0.0571,1.44572,3.49443,0.03614,0.0295335,0.00984449,0.0295335,1.41589,4.97629,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,10,1531.59,1.39919,0.87467,0.03676,0.05977,0.65581,0.09259,0.05325,1.42904,3.56023,0.03489,0.0294104,0.00980345,0.0294104,1.39919,5.024159999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,11,1672.97,1.35515,0.85435,0.03539,0.08966,0.79429,0.11597,0.07018,1.31372,3.53095,0.03172,0.0292732,0.00975773,0.0292732,1.35515,4.87639,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,12,1814.11,1.33392,0.79338,0.03466,0.06837,0.71254,0.08828,0.05239,1.30565,3.72804,0.03187,0.0291221,0.00970736,0.0291221,1.33392,5.06556,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,13,1956.51,1.3069,0.78757,0.03407,0.07279,0.67583,0.10206,0.05777,1.37123,3.88737,0.03334,0.0289572,0.00965239,0.0289572,1.3069,5.29194,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,14,2099.23,1.30069,0.75786,0.03372,0.07184,0.75627,0.08741,0.05218,1.34588,3.75568,0.03336,0.0287787,0.00959289,0.0287787,1.30069,5.13492,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,15,2240.58,1.27599,0.70986,0.03276,0.07733,0.65312,0.07907,0.04961,1.2168,3.97574,0.02877,0.0285867,0.00952889,0.0285867,1.27599,5.22131,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,16,2382.91,1.25465,0.72175,0.0321,0.06911,0.78546,0.09205,0.05622,1.25627,3.45924,0.02967,0.0283814,0.00946048,0.0283814,1.25465,4.74518,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,17,2525.51,1.23805,0.67075,0.03182,0.04998,0.57942,0.06197,0.03668,1.2439,4.2675,0.02943,0.0281632,0.00938772,0.0281632,1.23805,5.54083,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,18,2667.43,1.22521,0.66698,0.03105,0.08557,0.63088,0.08692,0.05467,1.21373,3.99296,0.02838,0.027932,0.00931067,0.027932,1.22521,5.23507,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,19,2808.29,1.21019,0.6439,0.03039,0.06039,0.52839,0.06862,0.04173,1.19199,4.08522,0.0274,0.0276883,0.00922942,0.0276883,1.21019,5.30461,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,20,2950.56,1.19069,0.61963,0.02989,0.12894,0.61577,0.12285,0.08039,1.19201,4.0675,0.02774,0.0274321,0.00914405,0.0274321,1.19069,5.287249999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,21,3091.8,1.19116,0.61157,0.02992,0.08485,0.71479,0.09583,0.06099,1.21942,3.86913,0.02861,0.0271639,0.00905463,0.0271639,1.19116,5.117159999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,22,3232.98,1.1611,0.58736,0.02911,0.08033,0.58297,0.08853,0.05736,1.15227,4.34481,0.02676,0.0268838,0.00896127,0.0268838,1.1611,5.52384,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,23,3373.59,1.14393,0.59208,0.02834,0.05059,0.51409,0.06392,0.03778,1.21121,4.24414,0.0282,0.0265921,0.00886404,0.0265921,1.14393,5.483549999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,24,3514.33,1.12645,0.55597,0.02796,0.06411,0.41477,0.05306,0.03524,1.12155,4.58037,0.02578,0.0262891,0.00876305,0.0262891,1.12645,5.7277000000000005,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,25,3655.66,1.11958,0.54821,0.02795,0.0649,0.46474,0.06311,0.04237,1.08019,4.29733,0.02493,0.0259752,0.00865839,0.0259752,1.11958,5.40245,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,26,3796.45,1.10608,0.54032,0.02738,0.09827,0.51852,0.08763,0.06162,1.06403,4.30537,0.02419,0.0256505,0.00855018,0.0256505,1.10608,5.39359,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,27,3938.53,1.10564,0.52464,0.02762,0.08994,0.47483,0.09086,0.05976,1.11707,4.4364,0.02566,0.0253155,0.00843851,0.0253155,1.10564,5.57913,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,28,4080.64,1.0963,0.51872,0.02713,0.08659,0.5094,0.07958,0.05389,1.0907,4.25688,0.02468,0.0249705,0.00832349,0.0249705,1.0963,5.37226,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,29,4222.24,1.06824,0.49974,0.02615,0.06233,0.3983,0.05579,0.03522,1.12678,4.58053,0.02578,0.0246157,0.00820525,0.0246157,1.06824,5.733090000000001,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,30,4363.23,1.0514,0.48473,0.02564,0.09009,0.47704,0.07942,0.05329,1.107,4.39564,0.02525,0.0242517,0.00808389,0.0242517,1.0514,5.52789,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
